comid,metric,p10,p25,p50,p75,p90,source,result_type,gageid,station_nm,usgs_lat,usgs_lon,huc8,parm_cd,stat_cd,date_begin,date_end,yr_begin,yr_end,yr_total,gagetype,flowdays,flowcnt,ref_yr_start,ref_yr_end,ref_por_range
22535256,DS_Mag_50,0,0.469359445107476,2.94316120609559,6.13793140703443,14.0114958296829,model,predicted,11069501,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,18070202,00060,00003,1948-10-01,1990-09-29,1948,1990,42,ALT,1,1,NA,NA,NA
22535256,DS_Mag_90,0.640878100361029,1.90758778413013,5.85123208971345,14.7637988877341,26.335560479783,model,predicted,11069501,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,18070202,00060,00003,1948-10-01,1990-09-29,1948,1990,42,ALT,1,1,NA,NA,NA
22535256,DS_Tim,239.3275,275.16875,305.5,329.025,346.0125,model,predicted,11069501,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,18070202,00060,00003,1948-10-01,1990-09-29,1948,1990,42,ALT,1,1,NA,NA,NA
22535256,FA_Dur,2,3,4,6,8,obs,predicted,11069501,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,18070202,00060,00003,1948-10-01,1990-09-29,1948,1990,42,ALT,1,1,NA,NA,NA
22535256,FA_Mag,4.45853398420781,9.22385647941577,19.8365773963371,51.4332471284551,100.765980053566,model,predicted,11069501,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,18070202,00060,00003,1948-10-01,1990-09-29,1948,1990,42,ALT,1,1,NA,NA,NA
22535256,FA_Tim,5,16.625,40.9,52.34375,62,model,predicted,11069501,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,18070202,00060,00003,1948-10-01,1990-09-29,1948,1990,42,ALT,1,1,NA,NA,NA
22535256,Peak_Dur_10,1,1,1,2,4,obs,predicted,11069501,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,18070202,00060,00003,1948-10-01,1990-09-29,1948,1990,42,ALT,1,1,NA,NA,NA
22535256,Peak_Fre_10,1,1,1,1,2,obs,predicted,11069501,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,18070202,00060,00003,1948-10-01,1990-09-29,1948,1990,42,ALT,1,1,NA,NA,NA
22535256,SP_Dur,33.8566666666667,57.4875,97,140.360416666666,170.775,model,predicted,11069501,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,18070202,00060,00003,1948-10-01,1990-09-29,1948,1990,42,ALT,1,1,NA,NA,NA
22535256,SP_Mag,14.9086267814211,40.4966306174512,82.6769690922532,166.635367619017,339.859387923904,model,predicted,11069501,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,18070202,00060,00003,1948-10-01,1990-09-29,1948,1990,42,ALT,1,1,NA,NA,NA
22535256,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted,11069501,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,18070202,00060,00003,1948-10-01,1990-09-29,1948,1990,42,ALT,1,1,NA,NA,NA
22535256,SP_Tim,146.786666666667,163.875,195.5625,221.425,250.078333333333,model,predicted,11069501,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,18070202,00060,00003,1948-10-01,1990-09-29,1948,1990,42,ALT,1,1,NA,NA,NA
22535256,Wet_BFL_Dur,31.4833333333333,62.4375,100.329166666667,140.2125,182.415,model,predicted,11069501,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,18070202,00060,00003,1948-10-01,1990-09-29,1948,1990,42,ALT,1,1,NA,NA,NA
22535256,Wet_BFL_Mag_10,0.489481384516788,1.92355801329021,5.37194015027863,11.6418025930213,20.1952270592657,model,predicted,11069501,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,18070202,00060,00003,1948-10-01,1990-09-29,1948,1990,42,ALT,1,1,NA,NA,NA
22535256,Wet_BFL_Mag_50,3.08382011945333,6.5680035222899,14.466581131779,28.3108026780362,45.9202338643305,model,predicted,11069501,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,18070202,00060,00003,1948-10-01,1990-09-29,1948,1990,42,ALT,1,1,NA,NA,NA
22535256,Wet_Tim,29.85,51.6875,80,102.5,123.01,model,predicted,11069501,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,18070202,00060,00003,1948-10-01,1990-09-29,1948,1990,42,ALT,1,1,NA,NA,NA
22534666,Peak_Dur_2,1,1,3,7,16,inferred,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,Peak_Dur_5,1,1,1,3,4.8,inferred,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,Peak_10,1216.4811903643,2436.25777777779,5048.9181556031,9287.08824214572,17026.4951481431,model,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,Peak_2,176.13949666272703,209.705058883648,802.3222197217349,1850.16165141888,4047.23720961845,model,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,Peak_5,533.0493,1590.099,3637.637,6612.423000000001,8897.197,model,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,DS_Dur_WS,79.93,120.625,173.533333333333,221.34375,272.455,model,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,DS_Mag_50,0,0,3.45711060664635,8.87763938810233,18.8711466553935,model,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,DS_Mag_90,0.282046002777146,3.51743386821628,8.93748852292487,21.8613738358535,59.2659968780754,model,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,DS_Tim,205.6775,236.15,276,307.270833333333,332.35,model,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,FA_Dur,2,3,4,7,9,obs,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,FA_Mag,21.7346133214258,58.0723789280755,147.148994160332,450.444013021801,997.098178791438,model,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,FA_Tim,5,15.65625,40,55,63.3041666666667,model,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,Peak_Dur_10,1,1,1,2,3.2,obs,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,Peak_Fre_10,1,1,1,1,2,obs,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,SP_Dur,23,41.975,71.5875,115.5,158.22,model,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,SP_Mag,35.1484617006505,127.617704901282,410.39304787234,1502.1926629694,3027.93510234142,model,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,SP_ROC,0.0426683716965046,0.055194810813607303,0.0714285714285714,0.102555203630074,0.166666666666667,obs,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,SP_Tim,142.09,158.5,187.8,226.3625,266.55,model,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,Wet_BFL_Dur,36.7275,67.7375,119.8875,161.64375,201.32,model,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,Wet_BFL_Mag_10,0.14188950128075,3.24026212422294,8.4385840795809,19.2003638892569,36.8152795195597,model,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,Wet_BFL_Mag_50,5.13438333889794,13.5516169701446,29.700790579388,62.5578636454197,112.967094001377,model,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22534666,Wet_Tim,25.2,40.1625,68.2916666666667,97.675,120.043333333333,model,predicted,11070500,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,18070202,00060,00003,1916-01-01,2021-07-28,1916,2021,105,ALT,1,1,NA,NA,NA
22560716,Peak_Dur_2,1,1,3,7,16,inferred,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,Peak_Dur_5,1,1,1,3,4.8,inferred,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,Peak_10,1894.4903020170495,4097.73745135269,9086.62672683728,15955.4471148854,27318.2066728335,model,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,Peak_2,256.685402983794,447.70115914164,1174.56700195166,2595.18449519434,5562.66396759658,model,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,Peak_5,795.0584,2676.335,5485.894,10098.84,12987.35,model,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,DS_Dur_WS,76.4875,117.808333333334,171,220.625,274.875,model,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,DS_Mag_50,-1.74498603067175e-14,0,3.59428855687745,11.4062659085488,24.795156524235,model,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,DS_Mag_90,0.218969499876359,3.99958210674471,12.1382857990098,27.5238183894271,75.1866572181647,model,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,DS_Tim,202.9875,231.2875,273.55,304.9375,331.69,model,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,FA_Dur,2,3,4,7,9,obs,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,FA_Mag,29.5868916776567,76.7981475166382,206.779599230324,572.762114463339,1394.42077680868,model,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,FA_Tim,5,13,39.3,54.7708333333333,63.3033333333333,model,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,Peak_Dur_10,1,1,1,2,3.2,obs,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,Peak_Fre_10,1,1,1,1,2,obs,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,SP_Dur,22.2225,40.21875,68,108.71875,149.4,model,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,SP_Mag,64.3863431573428,206.046216948787,571.468249069098,1878.92759139799,3994.49472307443,model,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,SP_ROC,0.0426683716965046,0.055194810813607303,0.0714285714285714,0.102555203630074,0.166666666666667,obs,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,SP_Tim,140.625,158.96875,188.05,227.5,260.76,model,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,Wet_BFL_Dur,36.8808333333333,67.8,117.35,163.7,201.75,model,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,Wet_BFL_Mag_10,0.0412888712981451,3.80206882577306,11.229736993045,24.9841311406849,47.5377768477392,model,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,Wet_BFL_Mag_50,6.70373647460343,15.1169913296988,36.9271086138306,74.6723483602133,142.330245765965,model,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22560716,Wet_Tim,27.15,41.475,69.7875,97.0416666666667,121.5125,model,predicted,11072100,TEMESCAL C AB MAIN ST A CORONA CA,33.8891821,-117.5628274,18070203,00060,00003,1980-10-01,2021-07-28,1980,2021,41,ALT,1,1,NA,NA,NA
22557914,Peak_Dur_2,1,1,4,10,29,inferred,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,Peak_Dur_5,1,1,2,3,6,inferred,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,Peak_10,541.400304269993,660.908874648021,1026.70268054423,1236.73648180205,1596.31593687315,model,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,Peak_2,80.22368011842629,140.124112225551,185.959143407281,272.876684889066,441.409193144412,model,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,Peak_5,292.1464,398.8908,579.4223,697.8205,893.4043,model,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,DS_Dur_WS,71.175,102.885416666667,136.85,176.347916666666,211,model,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,DS_Mag_50,0.648374623961361,1.95810229485004,4.13798456240024,6.15655311691647,8.60087925703922,model,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,DS_Mag_90,1.92126981958064,3.71236346492474,6.76086376914934,10.6116310375859,15.9489382819185,model,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,DS_Tim,253.02,280.814583333334,297.854166666667,315.2125,335.508333333333,model,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,FA_Dur,2,3,4,6,8,obs,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,FA_Mag,4.44382952661833,8.96775933669167,15.64265398255,32.004271090314,72.3916775767184,model,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,FA_Tim,9,26.5,40.8875,49.2625,61.1066666666667,model,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,Peak_Dur_10,1,1,1,2,4,obs,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,Peak_Fre_10,1,1,1,1,2,obs,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,SP_Dur,50.5733333333334,69.75,94.95,134.833333333333,163.209166666667,model,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,SP_Mag,18.2226681111661,35.7999216865628,69.6189852726958,132.429199128918,298.642262460884,model,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,SP_Tim,143.9875,159.96875,186.6375,215.191666666666,235.2625,model,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,Wet_BFL_Dur,46.2758333333334,68.56875,98.6125,130.275,159.066666666666,model,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,Wet_BFL_Mag_10,2.05695829788885,4.13789053113739,7.01551840612562,10.8518095402258,15.5864633018326,model,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,Wet_BFL_Mag_50,5.13597871421261,9.48094580763459,16.0632309337838,25.352119398097,40.0135246641464,model,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22557914,Wet_Tim,46.5,59.5,85.6,101.875,112.55,model,predicted,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,34.01862319,-117.7306118,18070203,00060,00003,1998-12-19,2021-07-28,1998,2021,23,ALT,1,1,NA,NA,NA
22556372,Peak_Dur_2,1,1,3,7,16,inferred,predicted,11073360,CHINO C A SCHAEFER AVENUE NR CHINO CA,34.00390144,-117.7270006,18070203,00060,00003,1969-10-01,2021-07-28,1969,2021,52,ALT,1,1,NA,NA,NA
22556372,Peak_Dur_5,1,1,1,3,4.8,inferred,predicted,11073360,CHINO C A SCHAEFER AVENUE NR CHINO CA,34.00390144,-117.7270006,18070203,00060,00003,1969-10-01,2021-07-28,1969,2021,52,ALT,1,1,NA,NA,NA
22556372,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11073360,CHINO C A SCHAEFER AVENUE NR CHINO CA,34.00390144,-117.7270006,18070203,00060,00003,1969-10-01,2021-07-28,1969,2021,52,ALT,1,1,NA,NA,NA
22556372,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11073360,CHINO C A SCHAEFER AVENUE NR CHINO CA,34.00390144,-117.7270006,18070203,00060,00003,1969-10-01,2021-07-28,1969,2021,52,ALT,1,1,NA,NA,NA
22556372,Peak_10,806.873104175501,1001.96188185703,1738.46300980147,2533.50177016933,3802.4971903080896,model,predicted,11073360,CHINO C A SCHAEFER AVENUE NR CHINO CA,34.00390144,-117.7270006,18070203,00060,00003,1969-10-01,2021-07-28,1969,2021,52,ALT,1,1,NA,NA,NA
22556372,Peak_2,97.55692035743073,148.627821416621,250.317872245724,365.619146729366,663.970449206674,model,predicted,11073360,CHINO C A SCHAEFER AVENUE NR CHINO CA,34.00390144,-117.7270006,18070203,00060,00003,1969-10-01,2021-07-28,1969,2021,52,ALT,1,1,NA,NA,NA
22556372,Peak_5,411.3929,508.7312,809.4841,1369.511,2448.721,model,predicted,11073360,CHINO C A SCHAEFER AVENUE NR CHINO CA,34.00390144,-117.7270006,18070203,00060,00003,1969-10-01,2021-07-28,1969,2021,52,ALT,1,1,NA,NA,NA
22556372,DS_Dur_WS,83.9675,116.35,158.95,205.375,257.575,model,predicted,11073360,CHINO C A SCHAEFER AVENUE NR CHINO CA,34.00390144,-117.7270006,18070203,00060,00003,1969-10-01,2021-07-28,1969,2021,52,ALT,1,1,NA,NA,NA
22556372,DS_Mag_50,0.602582300794351,1.62909031118167,3.61789459256991,6.29881970527272,11.2738976401558,model,predicted,11073360,CHINO C A SCHAEFER AVENUE NR CHINO CA,34.00390144,-117.7270006,18070203,00060,00003,1969-10-01,2021-07-28,1969,2021,52,ALT,1,1,NA,NA,NA
22556372,DS_Mag_90,1.19488329297767,3.07331811824656,6.2349911055077,10.4256924712701,18.7350857045177,model,predicted,11073360,CHINO C A SCHAEFER AVENUE NR CHINO CA,34.00390144,-117.7270006,18070203,00060,00003,1969-10-01,2021-07-28,1969,2021,52,ALT,1,1,NA,NA,NA
22556372,DS_Tim,213.2325,252.910416666666,286,312.808333333334,333.8,model,predicted,11073360,CHINO C A SCHAEFER AVENUE NR CHINO CA,34.00390144,-117.7270006,18070203,00060,00003,1969-10-01,2021-07-28,1969,2021,52,ALT,1,1,NA,NA,NA
22556372,FA_Dur,2,3,4,7,9,obs,predicted,11073360,CHINO C A SCHAEFER AVENUE NR CHINO CA,34.00390144,-117.7270006,18070203,00060,00003,1969-10-01,2021-07-28,1969,2021,52,ALT,1,1,NA,NA,NA
22556372,FA_Mag,4.27157811782721,9.52527744912653,21.5301819711735,49.0401047246541,107.694148133243,model,predicted,11073360,CHINO C A SCHAEFER AVENUE NR CHINO CA,34.00390144,-117.7270006,18070203,00060,00003,1969-10-01,2021-07-28,1969,2021,52,ALT,1,1,NA,NA,NA
