metric,status_code,status,alteration_type,median_in_iqr,comid,gageid
FA_Dur,1,likely_unaltered,none_found,TRUE,22555344,11058600
FA_Mag,1,likely_unaltered,none_found,TRUE,22555344,11058600
FA_Tim,1,likely_unaltered,none_found,FALSE,22555344,11058600
SP_ROC,1,likely_unaltered,none_found,TRUE,22555344,11058600
SP_Dur,1,likely_unaltered,none_found,TRUE,22555344,11058600
SP_Mag,1,likely_unaltered,none_found,TRUE,22555344,11058600
SP_Tim,1,likely_unaltered,none_found,TRUE,22555344,11058600
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,22555344,11058600
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,22555344,11058600
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,22555344,11058600
Wet_Tim,1,likely_unaltered,none_found,TRUE,22555344,11058600
Peak_Dur_10,1,likely_unaltered,none_found,FALSE,22555344,11058600
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22555344,11058600
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22555344,11058600
Peak_10,1,likely_unaltered,none_found,TRUE,22555344,11058600
Peak_2,1,likely_unaltered,none_found,FALSE,22555344,11058600
Peak_5,1,likely_unaltered,none_found,TRUE,22555344,11058600
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,22555344,11058600
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22555344,11058600
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22555344,11058600
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22554630,11063000
DS_Tim,1,likely_unaltered,none_found,TRUE,22554630,11063000
DS_Mag_50,1,likely_unaltered,none_found,TRUE,22554630,11063000
DS_Mag_90,1,likely_unaltered,none_found,TRUE,22554630,11063000
FA_Dur,1,likely_unaltered,none_found,TRUE,22554630,11063000
FA_Mag,1,likely_unaltered,none_found,TRUE,22554630,11063000
FA_Tim,1,likely_unaltered,none_found,TRUE,22554630,11063000
SP_ROC,1,likely_unaltered,none_found,TRUE,22554630,11063000
SP_Dur,1,likely_unaltered,none_found,TRUE,22554630,11063000
SP_Mag,1,likely_unaltered,none_found,TRUE,22554630,11063000
SP_Tim,1,likely_unaltered,none_found,TRUE,22554630,11063000
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22554630,11063000
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,22554630,11063000
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,22554630,11063000
Wet_Tim,0,indeterminate,unknown,TRUE,22554630,11063000
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22554630,11063000
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22554630,11063000
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,22554630,11063000
Peak_10,1,likely_unaltered,none_found,FALSE,22554630,11063000
Peak_2,1,likely_unaltered,none_found,TRUE,22554630,11063000
Peak_5,1,likely_unaltered,none_found,TRUE,22554630,11063000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22554630,11063000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22554630,11063000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22554630,11063000
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22563182,11077000
DS_Tim,1,likely_unaltered,none_found,TRUE,22563182,11077000
DS_Mag_50,1,likely_unaltered,none_found,TRUE,22563182,11077000
DS_Mag_90,1,likely_unaltered,none_found,FALSE,22563182,11077000
FA_Dur,0,indeterminate,high,FALSE,22563182,11077000
FA_Mag,1,likely_unaltered,none_found,FALSE,22563182,11077000
FA_Tim,1,likely_unaltered,none_found,TRUE,22563182,11077000
SP_ROC,-1,likely_altered,high,FALSE,22563182,11077000
SP_Dur,1,likely_unaltered,none_found,TRUE,22563182,11077000
SP_Mag,1,likely_unaltered,none_found,TRUE,22563182,11077000
SP_Tim,1,likely_unaltered,none_found,TRUE,22563182,11077000
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22563182,11077000
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,22563182,11077000
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,22563182,11077000
Wet_Tim,0,indeterminate,late,FALSE,22563182,11077000
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22563182,11077000
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,22563182,11077000
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22563182,11077000
Peak_10,1,likely_unaltered,none_found,TRUE,22563182,11077000
Peak_2,1,likely_unaltered,none_found,TRUE,22563182,11077000
Peak_5,1,likely_unaltered,none_found,TRUE,22563182,11077000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22563182,11077000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22563182,11077000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22563182,11077000
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22522855,11080500
DS_Tim,1,likely_unaltered,none_found,TRUE,22522855,11080500
DS_Mag_50,0,indeterminate,unknown,TRUE,22522855,11080500
DS_Mag_90,1,likely_unaltered,none_found,TRUE,22522855,11080500
FA_Dur,1,likely_unaltered,none_found,TRUE,22522855,11080500
FA_Mag,1,likely_unaltered,none_found,TRUE,22522855,11080500
FA_Tim,1,likely_unaltered,none_found,TRUE,22522855,11080500
SP_ROC,1,likely_unaltered,none_found,FALSE,22522855,11080500
SP_Dur,1,likely_unaltered,none_found,TRUE,22522855,11080500
SP_Mag,1,likely_unaltered,none_found,TRUE,22522855,11080500
SP_Tim,1,likely_unaltered,none_found,TRUE,22522855,11080500
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22522855,11080500
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,22522855,11080500
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,22522855,11080500
Wet_Tim,0,indeterminate,unknown,TRUE,22522855,11080500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22522855,11080500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22522855,11080500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22522855,11080500
Peak_10,-1,likely_altered,high,FALSE,22522855,11080500
Peak_2,1,likely_unaltered,none_found,TRUE,22522855,11080500
Peak_5,1,likely_unaltered,none_found,FALSE,22522855,11080500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22522855,11080500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22522855,11080500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22522855,11080500
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22524649,11082000
DS_Tim,1,likely_unaltered,none_found,TRUE,22524649,11082000
DS_Mag_50,1,likely_unaltered,none_found,TRUE,22524649,11082000
DS_Mag_90,1,likely_unaltered,none_found,TRUE,22524649,11082000
FA_Dur,1,likely_unaltered,none_found,TRUE,22524649,11082000
FA_Mag,1,likely_unaltered,none_found,TRUE,22524649,11082000
FA_Tim,1,likely_unaltered,none_found,TRUE,22524649,11082000
SP_ROC,1,likely_unaltered,none_found,TRUE,22524649,11082000
SP_Dur,1,likely_unaltered,none_found,TRUE,22524649,11082000
SP_Mag,1,likely_unaltered,none_found,TRUE,22524649,11082000
SP_Tim,0,indeterminate,unknown,TRUE,22524649,11082000
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22524649,11082000
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,22524649,11082000
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,22524649,11082000
Wet_Tim,1,likely_unaltered,none_found,TRUE,22524649,11082000
Peak_Dur_10,1,likely_unaltered,none_found,FALSE,22524649,11082000
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22524649,11082000
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22524649,11082000
Peak_10,1,likely_unaltered,none_found,TRUE,22524649,11082000
Peak_2,1,likely_unaltered,none_found,FALSE,22524649,11082000
Peak_5,1,likely_unaltered,none_found,FALSE,22524649,11082000
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,22524649,11082000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22524649,11082000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22524649,11082000
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22514414,11094000
DS_Tim,1,likely_unaltered,none_found,TRUE,22514414,11094000
DS_Mag_50,1,likely_unaltered,none_found,TRUE,22514414,11094000
DS_Mag_90,1,likely_unaltered,none_found,FALSE,22514414,11094000
FA_Dur,1,likely_unaltered,none_found,TRUE,22514414,11094000
FA_Mag,1,likely_unaltered,none_found,FALSE,22514414,11094000
FA_Tim,1,likely_unaltered,none_found,TRUE,22514414,11094000
SP_ROC,1,likely_unaltered,none_found,TRUE,22514414,11094000
SP_Dur,1,likely_unaltered,none_found,TRUE,22514414,11094000
SP_Mag,0,indeterminate,low,FALSE,22514414,11094000
SP_Tim,1,likely_unaltered,none_found,TRUE,22514414,11094000
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22514414,11094000
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,22514414,11094000
Wet_BFL_Mag_50,0,indeterminate,low,FALSE,22514414,11094000
Wet_Tim,0,indeterminate,unknown,TRUE,22514414,11094000
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22514414,11094000
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22514414,11094000
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22514414,11094000
Peak_10,1,likely_unaltered,none_found,FALSE,22514414,11094000
Peak_2,1,likely_unaltered,none_found,TRUE,22514414,11094000
Peak_5,1,likely_unaltered,none_found,TRUE,22514414,11094000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22514414,11094000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22514414,11094000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22514414,11094000
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22514458,11095500
DS_Tim,1,likely_unaltered,none_found,TRUE,22514458,11095500
DS_Mag_50,1,likely_unaltered,none_found,TRUE,22514458,11095500
DS_Mag_90,1,likely_unaltered,none_found,TRUE,22514458,11095500
FA_Dur,1,likely_unaltered,none_found,TRUE,22514458,11095500
FA_Mag,1,likely_unaltered,none_found,TRUE,22514458,11095500
FA_Tim,1,likely_unaltered,none_found,TRUE,22514458,11095500
SP_ROC,1,likely_unaltered,none_found,TRUE,22514458,11095500
SP_Dur,1,likely_unaltered,none_found,TRUE,22514458,11095500
SP_Mag,1,likely_unaltered,none_found,TRUE,22514458,11095500
SP_Tim,0,indeterminate,unknown,TRUE,22514458,11095500
Wet_BFL_Dur,0,indeterminate,unknown,TRUE,22514458,11095500
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,22514458,11095500
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,22514458,11095500
Wet_Tim,0,indeterminate,unknown,TRUE,22514458,11095500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22514458,11095500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22514458,11095500
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,22514458,11095500
Peak_10,1,likely_unaltered,none_found,TRUE,22514458,11095500
Peak_2,1,likely_unaltered,none_found,TRUE,22514458,11095500
Peak_5,1,likely_unaltered,none_found,TRUE,22514458,11095500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22514458,11095500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22514458,11095500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22514458,11095500
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22514774,11098000
DS_Tim,1,likely_unaltered,none_found,TRUE,22514774,11098000
DS_Mag_50,0,indeterminate,unknown,TRUE,22514774,11098000
DS_Mag_90,0,indeterminate,unknown,TRUE,22514774,11098000
FA_Dur,1,likely_unaltered,none_found,TRUE,22514774,11098000
FA_Mag,1,likely_unaltered,none_found,TRUE,22514774,11098000
FA_Tim,1,likely_unaltered,none_found,TRUE,22514774,11098000
SP_ROC,1,likely_unaltered,none_found,TRUE,22514774,11098000
SP_Dur,1,likely_unaltered,none_found,TRUE,22514774,11098000
SP_Mag,1,likely_unaltered,none_found,TRUE,22514774,11098000
SP_Tim,0,indeterminate,unknown,TRUE,22514774,11098000
Wet_BFL_Dur,0,indeterminate,low,FALSE,22514774,11098000
Wet_BFL_Mag_10,0,indeterminate,low,FALSE,22514774,11098000
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,22514774,11098000
Wet_Tim,0,indeterminate,unknown,TRUE,22514774,11098000
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22514774,11098000
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22514774,11098000
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22514774,11098000
Peak_10,1,likely_unaltered,none_found,TRUE,22514774,11098000
Peak_2,1,likely_unaltered,none_found,FALSE,22514774,11098000
Peak_5,1,likely_unaltered,none_found,TRUE,22514774,11098000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22514774,11098000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22514774,11098000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22514774,11098000
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22514894,11100000
DS_Tim,1,likely_unaltered,none_found,TRUE,22514894,11100000
DS_Mag_50,1,likely_unaltered,none_found,TRUE,22514894,11100000
DS_Mag_90,1,likely_unaltered,none_found,TRUE,22514894,11100000
FA_Dur,1,likely_unaltered,none_found,TRUE,22514894,11100000
FA_Mag,1,likely_unaltered,none_found,TRUE,22514894,11100000
FA_Tim,1,likely_unaltered,none_found,TRUE,22514894,11100000
SP_ROC,1,likely_unaltered,none_found,TRUE,22514894,11100000
SP_Dur,1,likely_unaltered,none_found,TRUE,22514894,11100000
SP_Mag,1,likely_unaltered,none_found,TRUE,22514894,11100000
SP_Tim,1,likely_unaltered,none_found,TRUE,22514894,11100000
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22514894,11100000
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,22514894,11100000
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,22514894,11100000
Wet_Tim,0,indeterminate,unknown,TRUE,22514894,11100000
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22514894,11100000
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22514894,11100000
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22514894,11100000
Peak_10,1,likely_unaltered,none_found,FALSE,22514894,11100000
Peak_2,1,likely_unaltered,none_found,FALSE,22514894,11100000
Peak_5,1,likely_unaltered,none_found,FALSE,22514894,11100000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22514894,11100000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22514894,11100000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22514894,11100000
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17567911,11111500
DS_Tim,0,indeterminate,unknown,TRUE,17567911,11111500
DS_Mag_50,0,indeterminate,unknown,TRUE,17567911,11111500
DS_Mag_90,1,likely_unaltered,none_found,TRUE,17567911,11111500
FA_Dur,1,likely_unaltered,none_found,TRUE,17567911,11111500
FA_Mag,1,likely_unaltered,none_found,TRUE,17567911,11111500
FA_Tim,1,likely_unaltered,none_found,TRUE,17567911,11111500
SP_ROC,1,likely_unaltered,none_found,TRUE,17567911,11111500
SP_Dur,0,indeterminate,unknown,TRUE,17567911,11111500
SP_Mag,0,indeterminate,unknown,TRUE,17567911,11111500
SP_Tim,0,indeterminate,unknown,TRUE,17567911,11111500
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17567911,11111500
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,17567911,11111500
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,17567911,11111500
Wet_Tim,0,indeterminate,unknown,TRUE,17567911,11111500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17567911,11111500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17567911,11111500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17567911,11111500
Peak_10,1,likely_unaltered,none_found,TRUE,17567911,11111500
Peak_2,1,likely_unaltered,none_found,FALSE,17567911,11111500
Peak_5,1,likely_unaltered,none_found,TRUE,17567911,11111500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17567911,11111500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17567911,11111500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17567911,11111500
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17574397,11113000
DS_Tim,1,likely_unaltered,none_found,TRUE,17574397,11113000
DS_Mag_50,-1,likely_altered,high,FALSE,17574397,11113000
DS_Mag_90,-1,likely_altered,high,FALSE,17574397,11113000
FA_Mag,-1,likely_altered,high,FALSE,17574397,11113000
FA_Tim,1,likely_unaltered,none_found,TRUE,17574397,11113000
SP_Dur,1,likely_unaltered,none_found,TRUE,17574397,11113000
SP_Mag,-1,likely_altered,high,FALSE,17574397,11113000
SP_Tim,-1,likely_altered,early,FALSE,17574397,11113000
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,17574397,11113000
Wet_BFL_Mag_10,-1,likely_altered,high,FALSE,17574397,11113000
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,17574397,11113000
Wet_Tim,1,likely_unaltered,none_found,TRUE,17574397,11113000
Peak_10,-1,likely_altered,high,FALSE,17574397,11113000
Peak_2,-1,likely_altered,high,FALSE,17574397,11113000
Peak_5,-1,likely_altered,high,FALSE,17574397,11113000
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17586470,11115500
DS_Tim,1,likely_unaltered,none_found,TRUE,17586470,11115500
DS_Mag_50,1,likely_unaltered,none_found,TRUE,17586470,11115500
DS_Mag_90,1,likely_unaltered,none_found,TRUE,17586470,11115500
FA_Dur,1,likely_unaltered,none_found,TRUE,17586470,11115500
FA_Mag,0,indeterminate,unknown,TRUE,17586470,11115500
FA_Tim,1,likely_unaltered,none_found,TRUE,17586470,11115500
SP_ROC,1,likely_unaltered,none_found,TRUE,17586470,11115500
SP_Dur,1,likely_unaltered,none_found,TRUE,17586470,11115500
SP_Mag,0,indeterminate,unknown,TRUE,17586470,11115500
SP_Tim,0,indeterminate,late,FALSE,17586470,11115500
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17586470,11115500
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,17586470,11115500
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,17586470,11115500
Wet_Tim,1,likely_unaltered,none_found,TRUE,17586470,11115500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17586470,11115500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17586470,11115500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17586470,11115500
Peak_10,1,likely_unaltered,none_found,TRUE,17586470,11115500
Peak_2,1,likely_unaltered,none_found,TRUE,17586470,11115500
Peak_5,1,likely_unaltered,none_found,FALSE,17586470,11115500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17586470,11115500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17586470,11115500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17586470,11115500
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17586460,11116000
DS_Tim,1,likely_unaltered,none_found,TRUE,17586460,11116000
DS_Mag_50,1,likely_unaltered,none_found,TRUE,17586460,11116000
DS_Mag_90,1,likely_unaltered,none_found,TRUE,17586460,11116000
FA_Dur,1,likely_unaltered,none_found,TRUE,17586460,11116000
FA_Mag,1,likely_unaltered,none_found,TRUE,17586460,11116000
FA_Tim,1,likely_unaltered,none_found,TRUE,17586460,11116000
SP_ROC,1,likely_unaltered,none_found,TRUE,17586460,11116000
SP_Dur,1,likely_unaltered,none_found,TRUE,17586460,11116000
SP_Mag,0,indeterminate,unknown,TRUE,17586460,11116000
SP_Tim,1,likely_unaltered,none_found,TRUE,17586460,11116000
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17586460,11116000
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,17586460,11116000
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,17586460,11116000
Wet_Tim,0,indeterminate,unknown,TRUE,17586460,11116000
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17586460,11116000
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17586460,11116000
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17586460,11116000
Peak_10,1,likely_unaltered,none_found,TRUE,17586460,11116000
Peak_2,1,likely_unaltered,none_found,FALSE,17586460,11116000
Peak_5,1,likely_unaltered,none_found,TRUE,17586460,11116000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17586460,11116000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17586460,11116000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17586460,11116000
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17586774,11117600
DS_Tim,1,likely_unaltered,none_found,TRUE,17586774,11117600
DS_Mag_50,1,likely_unaltered,none_found,TRUE,17586774,11117600
DS_Mag_90,1,likely_unaltered,none_found,TRUE,17586774,11117600
FA_Dur,1,likely_unaltered,none_found,TRUE,17586774,11117600
FA_Mag,1,likely_unaltered,none_found,TRUE,17586774,11117600
FA_Tim,1,likely_unaltered,none_found,TRUE,17586774,11117600
SP_ROC,1,likely_unaltered,none_found,TRUE,17586774,11117600
SP_Dur,1,likely_unaltered,none_found,TRUE,17586774,11117600
SP_Mag,1,likely_unaltered,none_found,TRUE,17586774,11117600
SP_Tim,1,likely_unaltered,none_found,TRUE,17586774,11117600
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17586774,11117600
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,17586774,11117600
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,17586774,11117600
Wet_Tim,0,indeterminate,unknown,TRUE,17586774,11117600
Peak_Dur_10,1,likely_unaltered,none_found,FALSE,17586774,11117600
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17586774,11117600
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17586774,11117600
Peak_10,1,likely_unaltered,none_found,TRUE,17586774,11117600
Peak_2,1,likely_unaltered,none_found,TRUE,17586774,11117600
Peak_5,1,likely_unaltered,none_found,TRUE,17586774,11117600
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,17586774,11117600
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17586774,11117600
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17586774,11117600
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17586728,11117800
DS_Tim,1,likely_unaltered,none_found,TRUE,17586728,11117800
DS_Mag_50,1,likely_unaltered,none_found,TRUE,17586728,11117800
DS_Mag_90,1,likely_unaltered,none_found,TRUE,17586728,11117800
FA_Dur,1,likely_unaltered,none_found,TRUE,17586728,11117800
FA_Mag,1,likely_unaltered,none_found,TRUE,17586728,11117800
FA_Tim,1,likely_unaltered,none_found,TRUE,17586728,11117800
SP_ROC,1,likely_unaltered,none_found,FALSE,17586728,11117800
SP_Dur,1,likely_unaltered,none_found,TRUE,17586728,11117800
SP_Mag,0,indeterminate,unknown,TRUE,17586728,11117800
SP_Tim,1,likely_unaltered,none_found,TRUE,17586728,11117800
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17586728,11117800
Wet_BFL_Mag_10,0,indeterminate,unknown,TRUE,17586728,11117800
Wet_BFL_Mag_50,0,indeterminate,high,FALSE,17586728,11117800
Wet_Tim,0,indeterminate,unknown,TRUE,17586728,11117800
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17586728,11117800
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17586728,11117800
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17586728,11117800
Peak_10,1,likely_unaltered,none_found,TRUE,17586728,11117800
Peak_2,1,likely_unaltered,none_found,TRUE,17586728,11117800
Peak_5,1,likely_unaltered,none_found,TRUE,17586728,11117800
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,17586728,11117800
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17586728,11117800
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17586728,11117800
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17594763,11120550
DS_Tim,1,likely_unaltered,none_found,TRUE,17594763,11120550
DS_Mag_50,1,likely_unaltered,none_found,TRUE,17594763,11120550
DS_Mag_90,1,likely_unaltered,none_found,TRUE,17594763,11120550
FA_Dur,1,likely_unaltered,none_found,TRUE,17594763,11120550
FA_Mag,1,likely_unaltered,none_found,TRUE,17594763,11120550
FA_Tim,1,likely_unaltered,none_found,TRUE,17594763,11120550
SP_ROC,1,likely_unaltered,none_found,TRUE,17594763,11120550
SP_Dur,1,likely_unaltered,none_found,TRUE,17594763,11120550
SP_Mag,1,likely_unaltered,none_found,TRUE,17594763,11120550
SP_Tim,1,likely_unaltered,none_found,TRUE,17594763,11120550
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17594763,11120550
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,17594763,11120550
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,17594763,11120550
Wet_Tim,1,likely_unaltered,none_found,TRUE,17594763,11120550
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17594763,11120550
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17594763,11120550
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17594763,11120550
Peak_10,1,likely_unaltered,none_found,TRUE,17594763,11120550
Peak_2,1,likely_unaltered,none_found,FALSE,17594763,11120550
Peak_5,1,likely_unaltered,none_found,TRUE,17594763,11120550
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17594763,11120550
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17594763,11120550
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17594763,11120550
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,17608281,11128400
DS_Tim,1,likely_unaltered,none_found,TRUE,17608281,11128400
DS_Mag_50,1,likely_unaltered,none_found,TRUE,17608281,11128400
DS_Mag_90,-1,likely_altered,high,FALSE,17608281,11128400
FA_Dur,-1,likely_altered,high,FALSE,17608281,11128400
FA_Mag,-1,likely_altered,high,FALSE,17608281,11128400
FA_Tim,1,likely_unaltered,none_found,FALSE,17608281,11128400
SP_ROC,1,likely_unaltered,none_found,FALSE,17608281,11128400
SP_Dur,1,likely_unaltered,none_found,TRUE,17608281,11128400
SP_Mag,0,indeterminate,high,FALSE,17608281,11128400
SP_Tim,0,indeterminate,late,FALSE,17608281,11128400
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17608281,11128400
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,17608281,11128400
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,17608281,11128400
Wet_Tim,1,likely_unaltered,none_found,FALSE,17608281,11128400
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17608281,11128400
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17608281,11128400
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17608281,11128400
Peak_10,1,likely_unaltered,none_found,TRUE,17608281,11128400
Peak_2,-1,likely_altered,low,FALSE,17608281,11128400
Peak_5,1,likely_unaltered,none_found,TRUE,17608281,11128400
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,17608281,11128400
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17608281,11128400
